BJD	Res	err
5.779292761839699233e+04	-4.411158523832341416e-01	2.758741426769825700e-01
5.779390830304966948e+04	-3.388702282651649966e-01	2.840580613065199489e-01
5.780006344296762836e+04	6.486771626612153341e-03	2.587709864528615067e-01
5.780217658614294487e+04	-3.290804843297649995e-01	2.823195832762507851e-01
5.780507614031344565e+04	-1.369914210634135543e-01	2.598835437706442097e-01
5.780806787405959767e+04	-5.297086171405425148e-01	2.667289894908196901e-01
5.780995381871834252e+04	-9.279395215486374582e-03	2.758768774200660578e-01
5.781115524452966201e+04	3.837320954197878109e-01	2.717853892103033742e-01
5.781213806839407334e+04	-3.161131971043715794e-01	2.695978331899119840e-01
5.781304378089933743e+04	-2.896416210503360844e-01	2.705410091440729747e-01
5.781397608129892615e+04	-1.479653749500329241e-01	2.687377162660207208e-01
5.781497422163018928e+04	6.583138886113601984e-01	2.790475394091945782e-01
5.781608449202714837e+04	-5.772463163366410299e-01	2.680405390880225558e-01
5.781700966368814989e+04	-1.658649946767809524e-01	2.693297922497663310e-01
5.782005879948742950e+04	-4.014776515502660459e-02	2.735199408789196762e-01
5.782094744623149018e+04	-6.200881228961208080e-01	3.099123155170827038e-01
5.782188723713688523e+04	1.037941371779993460e-02	3.359784677290655330e-01
5.782514033768785157e+04	-4.202869267480622284e-01	2.741282536065928754e-01
5.782597839734247100e+04	4.209875030599334877e-01	2.708008144561568353e-01
5.782900293020263780e+04	-5.114308541225938143e-01	2.778406292974317515e-01
5.783604429138623527e+04	-6.853993779834155475e-01	2.625966613112586390e-01
5.783709451088165224e+04	1.776064608691712010e-01	2.624887767490783896e-01
5.784007879471089109e+04	-5.938773978177920299e-01	2.639865234458269594e-01
5.784096309641345579e+04	-1.088124240044976432e-01	2.687998820787437237e-01
5.784507401843608386e+04	-6.520692226381754608e-01	2.675690211958517417e-01
5.784596712586918147e+04	5.999689154339904462e-01	2.709269574213721832e-01
5.784686326089099020e+04	-1.588142669716745559e-01	2.912161387419530678e-01
5.784812825979183253e+04	-1.065598314315820971e-01	2.653314497631633628e-01
5.784904649030935252e+04	8.759972226854984001e-02	2.638052306772400990e-01
5.784989198031750129e+04	-2.669705451229731352e-01	2.736140946148454822e-01
5.785106828216116264e+04	-4.520561947387449209e-01	2.591390958251348908e-01
5.785190580795949063e+04	1.153270839557336558e-01	2.692468693628877197e-01
5.785305033214913419e+04	-5.520295078766963570e-01	2.602112105520803520e-01
5.785589736191210250e+04	8.484200238132189043e-02	2.801184980197960472e-01
5.785703197202116280e+04	-1.104572248919026833e-01	2.521940302788348021e-01
5.786004504380821891e+04	-1.358258269173688859e-01	2.685200779564217433e-01
5.786098986210121075e+04	3.207279230658741653e-01	2.765748056157013024e-01
5.786196940857401205e+04	-8.866679836857827013e-02	2.473643520120351325e-01
5.786284707662161236e+04	-1.437903480139510748e-01	2.740608021151129670e-01
5.786510376951314538e+04	9.881197497436744470e-02	2.463758862875189692e-01
5.786600600285922701e+04	-2.333275930127882702e-01	2.464094684667058888e-01
5.786701583195257990e+04	-9.925340086171274834e-02	2.452647032496365898e-01
5.786796154229143576e+04	4.657042710045828926e-01	2.482054613686589528e-01
5.787486559782475524e+04	1.503508945081932779e-02	2.693569435050866545e-01
5.787586296091316763e+04	3.327415242300446607e-02	2.687430973781217980e-01
5.787906093803044496e+04	-1.298277892275621070e-01	2.472231418395777203e-01
5.788096916964261618e+04	4.245346116235282352e-01	2.484412333113183990e-01
5.788710114679319668e+04	-4.108287697443273601e-01	2.477973855250653612e-01
5.789213433571685164e+04	-2.905815381661653873e-01	2.497555225313778104e-01
5.789508494481393427e+04	7.816909116799308777e-02	2.476304531164723599e-01
5.789609687557845609e+04	-4.515377064487182679e-01	2.486584771137911043e-01
5.789786975373266614e+04	4.138730254599636282e-01	2.678863756850182187e-01
5.789914696685454692e+04	-7.241867617388209055e-02	2.507917164920346331e-01
5.789987678014318954e+04	1.372986890983440844e-01	2.652725717431182462e-01
5.790188797094691836e+04	-5.232043032637676561e-01	2.631005432265559052e-01
5.790286238781029533e+04	6.272173866149444166e-02	2.681903532388803524e-01
5.790509026045659994e+04	3.177959114281350139e-01	2.479850296540688503e-01
5.790611758595244464e+04	-6.183799517136634449e-01	2.489213656804759867e-01
5.791303726735641976e+04	1.752293256372183805e-01	2.481319337714606166e-01
5.791701506907041767e+04	6.026333605209117650e-01	2.499557100218832428e-01
5.791788348280022910e+04	-7.463022024835908041e-01	2.654170428404117321e-01
5.792015776820814062e+04	6.538594682155007831e-04	2.533114622802100091e-01
5.792088053501294053e+04	-3.400003280870151912e-01	2.670912978692597251e-01
5.792311779988094349e+04	-8.680552872890245908e-02	2.494343611336415079e-01
5.792502312010402238e+04	1.001244566991488227e-02	2.492817940157610324e-01
5.792597680593211408e+04	-6.639540760515671991e-02	2.587783103025712017e-01
5.792702269402758975e+04	-2.098207486275924794e-01	2.987705059357338988e-01
5.793090886714436783e+04	-4.125632388089712776e-01	2.951680399317486159e-01
5.793312230700624787e+04	4.872426416934843019e-01	2.614790725810203220e-01
5.793404583298163197e+04	-3.598311858313536504e-01	2.545356313418529748e-01
5.793607847822301846e+04	2.160450155414253004e-01	2.543818862454357288e-01
5.793703376391971688e+04	-1.293377185581903177e-01	2.555275993347733143e-01
5.793810649623571226e+04	-1.790351384512689492e-02	2.554065350082615482e-01
5.793889684273618332e+04	-7.069383667456037301e-01	2.687541605944281931e-01
5.794012292767063627e+04	4.666251065981015245e-01	2.581725570750910137e-01
5.794492859977798071e+04	-3.127120868693680222e-01	2.617034047909407302e-01
5.794803614624623879e+04	4.011006473175768861e-01	2.556377112387592798e-01
5.794986811578823108e+04	8.837227121888702186e-01	3.598605969747217248e-01
5.795305489056517399e+04	-3.102430306245764768e-01	2.685809423930243800e-01
5.795393294025099021e+04	-1.773343016092923108e-01	2.613509427864619261e-01
5.795499742931004585e+04	-3.734856096393457392e-02	2.585965344741552596e-01
5.795604107060181559e+04	9.263275553546179708e-02	2.572777544636054015e-01
5.795700924723033677e+04	5.013234266687049967e-02	2.602246439085350027e-01
5.795795995946624316e+04	-4.122410701237697594e-01	2.594329386694264605e-01
5.795896537735006859e+04	-1.702923750561495808e-01	2.786576438671563016e-01
5.796200532161736191e+04	9.041981755076733407e-02	2.881411738206997586e-01
5.796304260532534681e+04	-6.539369681590301298e-01	2.812809250725678556e-01
5.796384847913778503e+04	-2.627877420278394993e-01	3.659835863789560051e-01
5.796487303088443150e+04	3.496619008681989271e-01	2.939775704138701262e-01
5.796585511649785622e+04	-1.008133842522624946e-01	2.796604706814824204e-01
5.796694812909369648e+04	-2.318307940368953268e-01	2.570615777421491610e-01
5.796800410095298139e+04	-9.472371907926770973e-01	2.613371487307897811e-01
5.796894704362611083e+04	5.880556135529957373e-01	2.570102890524593731e-01
5.797005673098039551e+04	-2.536823230127538409e-01	2.560239376877886941e-01
5.797107599841088086e+04	-3.165760361095522057e-01	2.549939283703081538e-01
5.797200904346943571e+04	8.152147132383902317e-02	2.622268430214194646e-01
5.797484917074124678e+04	-7.051830213003427161e-01	3.635368948121124322e-01
5.797807304571271379e+04	-5.581102641926065644e-01	2.751127448233305350e-01
5.797988440437275131e+04	-1.507332197733717294e-01	2.733130603265215286e-01
5.798412176827678195e+04	-6.403453716935132434e-01	2.785126237637207125e-01
5.798487884292681701e+04	5.625569618915449155e-01	2.769351053815342634e-01
5.798606399943599536e+04	-5.194277104536126899e-03	3.061527403551771997e-01
5.798692158784053754e+04	-4.858388946477845138e-01	3.820422600290826476e-01
5.798901845301394496e+04	2.730450494278073847e-01	3.043462623929378275e-01
5.799100892673392082e+04	9.939113635007856828e-02	3.262487346766115848e-01
