BJD	RV	RVerr	RHK	RHKerr	S	Serr	BIS	BISerr	FWHM	FWHMerr	Constrast	Contrasterr
5.772903796890375816e+04	-1.928900000000000148e+01	1.297298747645122263e-01	-4.993666666666666920e+00	8.660254037844385870e-04	1.607486666666666786e-01	1.377945330313700486e-04	-9.180992063988371399e+01	2.594597495290244527e-01	7.783984333333332870e+03	2.594597495290244527e-01	6.015434400000000181e+01	2.029410342639716668e-03
5.773102414837344986e+04	-1.956200000000000117e+01	1.297560964245543513e-01	-4.998800000000000132e+00	8.660254037844385870e-04	1.599129999999999996e-01	1.376020833175622287e-04	-9.344222546954519260e+01	2.595121928491086472e-01	7.781728666666666868e+03	2.595121928491086472e-01	6.016521633333334051e+01	2.030802972471809631e-03
5.773314762183982384e+04	-2.029666666666666686e+01	1.346730013180457985e-01	-5.006099999999999994e+00	9.237604307034012535e-04	1.587506666666666788e-01	1.468411840504336519e-04	-9.363877253698206005e+01	2.693460026360915971e-01	7.781530999999999949e+03	2.693460026360915971e-01	6.017651200000000244e+01	2.108230533856052680e-03
5.773400620847655955e+04	-1.893299999999999983e+01	1.284363869247789058e-01	-5.003099999999999881e+00	8.660254037844385870e-04	1.592263333333333308e-01	1.358700359412135590e-04	-9.300260413512283719e+01	2.568727738495574786e-01	7.781879333333333307e+03	2.568727738495574786e-01	6.016702300000000037e+01	2.010197252309901730e-03
5.773597557248550584e+04	-1.862300000000000111e+01	1.297364385644239060e-01	-5.001233333333334308e+00	8.660254037844385870e-04	1.595196666666666430e-01	1.381810406676690450e-04	-9.407058109332372453e+01	2.594728771288478120e-01	7.781231999999999971e+03	2.594728771288478120e-01	6.017107433333332978e+01	2.030878804787498212e-03
5.773694769458760129e+04	-1.997333333333333272e+01	1.311211560090968786e-01	-4.999233333333333640e+00	8.660254037844385870e-04	1.598413333333333630e-01	1.402969073865216194e-04	-9.272893743753138551e+01	2.622423120181935352e-01	7.782701333333333423e+03	2.622423120181935352e-01	6.016624999999999801e+01	2.052008905723620800e-03
5.773793458915584779e+04	-1.900533333333333630e+01	1.327227054976068965e-01	-5.000333333333333741e+00	8.856886837057615291e-04	1.596713333333333595e-01	1.435695727590711220e-04	-9.240188212309756466e+01	2.654454109952137930e-01	7.784056333333332987e+03	2.654454109952137930e-01	6.015726533333333492e+01	2.076405947273917210e-03
5.773899997979545151e+04	-2.159633333333333383e+01	1.275149694402117617e-01	-5.001999999999999780e+00	8.660254037844385870e-04	1.594043333333333423e-01	1.352926868352872581e-04	-9.344102214321283384e+01	2.550299388804236900e-01	7.782610333333333074e+03	2.550299388804236900e-01	6.016570666666666511e+01	1.995611786254646025e-03
5.774992313938361622e+04	-1.912133333333333596e+01	1.586221258926563682e-01	-5.001599999999999824e+00	1.174260996920568987e-03	1.594679999999999986e-01	1.861292860113934625e-04	-9.348047244620579477e+01	3.172442517853131250e-01	7.784431333333332987e+03	3.172442517853131250e-01	6.017069200000000251e+01	2.482372286656722282e-03
5.775698933227003727e+04	-1.835800000000000054e+01	1.295616329904060726e-01	-4.995266666666666744e+00	8.660254037844385870e-04	1.604863333333333142e-01	1.393341307792171993e-04	-9.325215100261493717e+01	2.591232659808123118e-01	7.782808333333333394e+03	2.591232659808123118e-01	6.015084066666667439e+01	2.027581071020977815e-03
5.776000395987796946e+04	-1.966333333333333044e+01	1.339632408484513759e-01	-4.999166666666666536e+00	9.237604307034012535e-04	1.598543333333333205e-01	1.460696181049753249e-04	-9.312500045047522690e+01	2.679264816969029184e-01	7.780614333333333889e+03	2.679264816969029184e-01	6.016782833333333969e+01	2.097775807918390249e-03
5.776308469761643209e+04	-2.131300000000000239e+01	1.324495427760946087e-01	-4.999566666666667381e+00	9.049247973665484239e-04	1.597910000000000164e-01	1.439536962591328093e-04	-9.281128140054381959e+01	2.648990855521888288e-01	7.781913666666667268e+03	2.648990855521888288e-01	6.016971499999999651e+01	2.073902778394934743e-03
5.776408968651931355e+04	-2.013266666666666538e+01	1.299542165443100805e-01	-4.997900000000000453e+00	8.660254037844385870e-04	1.600556666666666794e-01	1.408734656822686708e-04	-9.293114297098560428e+01	2.599084330886199390e-01	7.782665666666666766e+03	2.599084330886199390e-01	6.015444600000000008e+01	2.034151982702547476e-03
5.776912496739573544e+04	-2.046266666666666723e+01	1.341888969063660675e-01	-4.992633333333333923e+00	9.237604307034012535e-04	1.609160000000000035e-01	1.478024206687953898e-04	-9.291321171523013334e+01	2.683777938127315799e-01	7.786005666666666912e+03	2.683777938127315799e-01	6.015937633333333423e+01	2.099890566063929327e-03
5.777009135582054296e+04	-1.855966666666666853e+01	1.320083698343585965e-01	-4.991466666666666718e+00	8.660254037844385870e-04	1.611103333333333276e-01	1.445302736453508454e-04	-9.224230713651547831e+01	2.640167396687174151e-01	7.786494333333333088e+03	2.640167396687174151e-01	6.014764766666667128e+01	2.065271825096043172e-03
5.777303201755189366e+04	-2.037800000000000011e+01	1.327624382824826310e-01	-4.990733333333333910e+00	8.660254037844385870e-04	1.612253333333333316e-01	1.447227233943124299e-04	-9.097606713785762622e+01	2.655248765649652620e-01	7.789794999999999163e+03	2.655248765649652620e-01	6.014866733333334281e+01	2.076320233369878098e-03
5.777394901874445350e+04	-2.049966666666666626e+01	1.387365755249237997e-01	-4.988566666666666372e+00	9.433981132056603637e-04	1.615786666666666760e-01	1.553122303261687343e-04	-9.423656440145965973e+01	2.774731510498475995e-01	7.784834333333333234e+03	2.774731510498475995e-01	6.015231266666665988e+01	2.171339881947981654e-03
5.777493763729290367e+04	-1.819566666666666777e+01	1.374139472531542283e-01	-4.986666666666666359e+00	9.237604307034012535e-04	1.618969999999999854e-01	1.531934144218419854e-04	-9.477525974860623137e+01	2.748278945063084566e-01	7.784519999999999527e+03	2.748278945063084566e-01	6.014719166666666439e+01	2.150585660264129392e-03
5.777715310081769712e+04	-1.769066666666666876e+01	1.344250490837173573e-01	-4.988633333333332587e+00	9.237604307034012535e-04	1.615740000000000232e-01	1.501118101801305845e-04	-9.330072875382199982e+01	2.688500981674349366e-01	7.785620666666666693e+03	2.688500981674349366e-01	6.014027600000000007e+01	2.103351557069309784e-03
5.777806349110395240e+04	-1.643900000000000006e+01	1.304881521313316362e-01	-4.985833333333332895e+00	8.660254037844385870e-04	1.620320000000000094e-01	1.426055164898375465e-04	-9.167926240286296036e+01	2.609763042626636609e-01	7.787757333333332099e+03	2.609763042626636609e-01	6.012621366666666489e+01	2.040732716510098178e-03
5.777899740060746262e+04	-1.785933333333333550e+01	1.315411889742178209e-01	-4.989433333333333387e+00	8.660254037844385870e-04	1.614386666666666470e-01	1.437609899180658057e-04	-9.231828860690011140e+01	2.630823779484354752e-01	7.786035000000000764e+03	2.630823779484354752e-01	6.013813366666666838e+01	2.058112058414016642e-03
5.778818435806001798e+04	-1.973633333333333439e+01	1.385578371927121133e-01	-5.000399999999999956e+00	9.814954576223638115e-04	1.596613333333333495e-01	1.582002949849757058e-04	-9.427407934609554729e+01	2.771156743854238935e-01	7.783010666666666111e+03	2.771156743854238935e-01	6.015881966666665903e+01	2.169845921769722290e-03
5.778909368127529160e+04	-1.918433333333333479e+01	1.315172701784065867e-01	-4.999233333333332752e+00	9.049247973665484239e-04	1.598473333333333413e-01	1.441453741501574806e-04	-9.316852091947225745e+01	2.630345403568131735e-01	7.783539666666666562e+03	2.630345403568131735e-01	6.015665000000000617e+01	2.059401107626310842e-03
5.779016911889141920e+04	-2.210899999999999821e+01	1.360559062860853818e-01	-4.998199999999999754e+00	9.433981132056603637e-04	1.600139999999999896e-01	1.537693077307692227e-04	-9.512388599829773739e+01	2.721118125721707637e-01	7.782220000000000255e+03	2.721118125721707637e-01	6.017158299999999826e+01	2.131406272840724158e-03
5.779102432178225718e+04	-2.002399999999999736e+01	1.314071788430946630e-01	-4.996633333333332594e+00	8.856886837057615291e-04	1.602653333333333430e-01	1.441453741501574806e-04	-9.409291496314502012e+01	2.628143576861895481e-01	7.784158999999999651e+03	2.628143576861895481e-01	6.016009566666667041e+01	2.057684859887931855e-03
5.779309198102634400e+04	-2.061166666666666458e+01	1.314945867744657104e-01	-4.994533333333333047e+00	8.856886837057615291e-04	1.606073333333333242e-01	1.447227233943124299e-04	-9.523420457449144294e+01	2.629891735489314208e-01	7.783182000000000698e+03	2.629891735489314208e-01	6.015671333333333592e+01	2.059260373089255060e-03
5.779393841545074247e+04	-2.092466666666666697e+01	1.364461633722897915e-01	-4.995000000000000107e+00	9.237604307034012535e-04	1.605243333333333522e-01	1.524212000419306078e-04	-9.475595579711939820e+01	2.728923267445796386e-01	7.783764333333333525e+03	2.728923267445796386e-01	6.016891033333333638e+01	2.137094846021732244e-03
5.780016491159592260e+04	-1.964299999999999713e+01	1.334595397330915201e-01	-4.989466666666666050e+00	9.237604307034012535e-04	1.614303333333333146e-01	1.501140307307155997e-04	-9.461906952688804040e+01	2.669190794661828181e-01	7.782829999999999018e+03	2.669190794661828181e-01	6.015212633333333514e+01	2.090127710068479926e-03
5.780213541959168651e+04	-1.892766666666666708e+01	1.357540013680184898e-01	-4.992700000000000138e+00	9.237604307034012535e-04	1.609036666666666671e-01	1.526138918971664028e-04	-9.398154556465804887e+01	2.715080027360367576e-01	7.784114000000000487e+03	2.715080027360367576e-01	6.015553200000000089e+01	2.125853712197353206e-03
5.780503856863248802e+04	-2.207599999999999696e+01	1.299229770620607127e-01	-4.988999999999999879e+00	8.660254037844385870e-04	1.615089999999999859e-01	1.431828667590272078e-04	-9.464326711597840358e+01	2.598459541241214255e-01	7.786810000000000400e+03	2.598459541241214255e-01	6.013772033333333411e+01	2.033250931503945060e-03
5.780814705909549957e+04	-1.977566666666666606e+01	1.364282054535973787e-01	-4.983033333333333204e+00	9.237604307034012535e-04	1.625023333333333320e-01	1.551157274066330505e-04	-9.436233395434409488e+01	2.728564109071947574e-01	7.785083999999999833e+03	2.728564109071947574e-01	6.015353200000000555e+01	2.136127859642364488e-03
5.780991616283832263e+04	-1.897533333333333161e+01	1.448161266212169562e-01	-4.987666666666666693e+00	1.001110494512080307e-03	1.617306666666666615e-01	1.674375505474603391e-04	-9.270743962069565214e+01	2.896322532424341345e-01	7.786929333333333489e+03	2.896322532424341345e-01	6.014058666666667108e+01	2.266430058609600947e-03
5.781095121286383801e+04	-1.844999999999999929e+01	1.364486969688807338e-01	-4.988266666666667071e+00	9.237604307034012535e-04	1.616263333333333163e-01	1.535758950993141734e-04	-9.235331056291120433e+01	2.728973939377616897e-01	7.787758666666667523e+03	2.728973939377616897e-01	6.013269166666666621e+01	2.134963577964589954e-03
5.781208910932026629e+04	-1.844033333333333147e+01	1.333433410579549505e-01	-4.985899999999999999e+00	9.049247973665484239e-04	1.620240000000000014e-01	1.489563694509234420e-04	-9.292538417861392475e+01	2.666866821159098455e-01	7.786066333333333205e+03	2.666866821159098455e-01	6.014139099999999871e+01	2.087142137047168049e-03
5.781310036823917471e+04	-1.970033333333332948e+01	1.374627433717311997e-01	-4.987066666666667203e+00	9.433981132056603637e-04	1.618323333333333280e-01	1.555070559313771110e-04	-9.351914658990970963e+01	2.749254867434623995e-01	7.785773000000000138e+03	2.749254867434623995e-01	6.015051299999999657e+01	2.152027383239699890e-03
5.781408895163409761e+04	-1.939900000000000091e+01	1.354556686829375134e-01	-4.987233333333333185e+00	9.237604307034012535e-04	1.618053333333333565e-01	1.526131638417137801e-04	-9.291358925905170452e+01	2.709113373658748047e-01	7.785915666666667676e+03	2.709113373658748047e-01	6.015256266666667528e+01	2.120636762590310306e-03
5.781503457805205107e+04	-2.118600000000000350e+01	1.355715755563348390e-01	-4.990966666666666107e+00	9.237604307034012535e-04	1.611846666666666705e-01	1.518438525444990028e-04	-9.321235759776307361e+01	2.711431511126699001e-01	7.786189999999999600e+03	2.711431511126699001e-01	6.015060033333332967e+01	2.122301635494249286e-03
5.781601799265347654e+04	-2.147566666666666535e+01	1.341796797576358391e-01	-4.991799999999999571e+00	9.237604307034012535e-04	1.610443333333333171e-01	1.499188669469812146e-04	-9.400069468517763482e+01	2.683593595152719002e-01	7.787118666666666286e+03	2.683593595152719002e-01	6.013946866666666580e+01	2.099858863792371851e-03
5.781690807910198782e+04	-1.989133333333333198e+01	1.428531804305394060e-01	-4.995533333333333381e+00	1.020348524334264506e-03	1.604453333333333287e-01	1.647435717848937835e-04	-9.433491320854557216e+01	2.857063608610794225e-01	7.785625000000000000e+03	2.857063608610794225e-01	6.015377866666666051e+01	2.236564075602913600e-03
5.782015673796801275e+04	-2.186566666666666947e+01	1.401746520555865738e-01	-4.995099999999999874e+00	9.814954576223638115e-04	1.605126666666666646e-01	1.622361105166034200e-04	-9.473151153945799763e+01	2.803493041111725925e-01	7.780969333333334362e+03	2.803493041111725925e-01	6.017389933333333119e+01	2.196668147473503172e-03
5.782118104380434670e+04	-2.138599999999999923e+01	1.573603368388755419e-01	-4.996766666666666801e+00	1.212435565298213827e-03	1.602416666666666434e-01	1.938088978578870363e-04	-9.497917077735769453e+01	3.147206736777512504e-01	7.782312333333332390e+03	3.147206736777512504e-01	6.018022566666666506e+01	2.465783794158816870e-03
5.782188723713688523e+04	-2.045766666666666467e+01	1.679892338645328775e-01	-4.996833333333333016e+00	1.327905619136139160e-03	1.602383333333333437e-01	2.117068203383579616e-04	-9.458490807386134236e+01	3.359784677290655330e-01	7.782400333333333947e+03	3.359784677290655330e-01	6.018924933333332916e+01	2.632692094014058102e-03
5.782498951414258045e+04	-2.027800000000000225e+01	1.386435057522580616e-01	-4.994866666666665900e+00	9.626352718795767828e-04	1.605536666666666779e-01	1.580326970387246801e-04	-9.429425839857340463e+01	2.772870115045159567e-01	7.782331333333332623e+03	2.772870115045159567e-01	6.017234099999999586e+01	2.172129464226526651e-03
5.782605391063309071e+04	-1.942900000000000205e+01	1.341399784198131495e-01	-4.995033333333333658e+00	9.237604307034012535e-04	1.605216666666666459e-01	1.504962162684202090e-04	-9.386414525550684118e+01	2.682799568396259104e-01	7.784469666666666853e+03	2.682799568396259104e-01	6.015569099999999736e+01	2.100380964016706088e-03
5.782900293020263780e+04	-2.057966666666666811e+01	1.389203146487157925e-01	-4.995200000000000529e+00	9.814954576223638115e-04	1.604996666666666794e-01	1.583894637348779626e-04	-9.451907156437140145e+01	2.778406292974317515e-01	7.785338333333333139e+03	2.778406292974317515e-01	6.016425533333332965e+01	2.175210206847614895e-03
5.783613843862232170e+04	-2.008800000000000097e+01	1.328949453733883623e-01	-4.991066666666666762e+00	9.237604307034012535e-04	1.611710000000000087e-01	1.506891576133539208e-04	-9.394634648759772233e+01	2.657898907467765581e-01	7.783507666666667319e+03	2.657898907467765581e-01	6.016251333333332951e+01	2.081070872061808151e-03
5.783705679270131805e+04	-1.948066666666666436e+01	1.309360678630721309e-01	-4.990166666666666195e+00	8.660254037844385870e-04	1.613176666666666648e-01	1.460696181049753249e-04	-9.458683614239265580e+01	2.618721357261442617e-01	7.785150333333333947e+03	2.618721357261442617e-01	6.015338966666666920e+01	2.049605578401551397e-03
5.783999953326838295e+04	-1.903200000000000003e+01	1.327011838737095772e-01	-4.988700000000000578e+00	9.237604307034012535e-04	1.615643333333333376e-01	1.489571153796361198e-04	-9.402256692011405903e+01	2.654023677474193765e-01	7.788180666666667094e+03	2.654023677474193765e-01	6.014170633333333171e+01	2.075882729468023127e-03
5.784095179540020763e+04	-2.050933333333333408e+01	1.346590712950545554e-01	-4.988066666666666649e+00	9.237604307034012535e-04	1.616646666666666787e-01	1.528056136257943806e-04	-9.265429564142432639e+01	2.693181425901096659e-01	7.788046666666666169e+03	2.693181425901096659e-01	6.014680666666667008e+01	2.106684647688205746e-03
5.784501752033890807e+04	-2.043833333333333613e+01	1.337549257772430167e-01	-4.984066666666667089e+00	9.237604307034012535e-04	1.623273333333333235e-01	1.506884202584923176e-04	-9.252058072285019819e+01	2.675098515544860334e-01	7.789546666666666169e+03	2.675098515544860334e-01	6.013261266666666671e+01	2.091447210335843545e-03
5.784595200075126922e+04	-2.001399999999999935e+01	1.360628375653891442e-01	-4.985399999999999388e+00	9.237604307034012535e-04	1.620989999999999931e-01	1.547305902385031240e-04	-9.203407182469322834e+01	2.721256751307788990e-01	7.790833666666666431e+03	2.721256751307788990e-01	6.013771033333333094e+01	2.127308582994578024e-03
5.784691234000665281e+04	-2.227299999999999969e+01	1.369176570773619483e-01	-4.984799999999999898e+00	9.237604307034012535e-04	1.622096666666666687e-01	1.566560280075781622e-04	-9.285345874440577063e+01	2.738353141547238967e-01	7.787744333333333088e+03	2.738353141547238967e-01	6.016117566666667216e+01	2.142331359025223970e-03
5.784790799119837175e+04	-2.183166666666666700e+01	1.367874718001839962e-01	-4.990866666666666340e+00	9.433981132056603637e-04	1.612033333333333374e-01	1.562725539277806490e-04	-9.266630686774647074e+01	2.735749436003679924e-01	7.786146666666666533e+03	2.735749436003679924e-01	6.016228799999999666e+01	2.140734995094515942e-03
5.784892203460679593e+04	-2.093333333333333357e+01	1.356517589207300312e-01	-4.987899999999999778e+00	9.237604307034012535e-04	1.616856666666666442e-01	1.545448514545570641e-04	-9.309641428933598206e+01	2.713035178414602289e-01	7.785838000000000648e+03	2.713035178414602289e-01	6.016362200000000371e+01	2.123042469740482521e-03
5.785010499923735188e+04	-2.055866666666666731e+01	1.301034676864545603e-01	-4.989066666666666983e+00	8.660254037844385870e-04	1.615013333333333578e-01	1.460696181049753249e-04	-9.360911894064304306e+01	2.602069353729096757e-01	7.784038000000000466e+03	2.602069353729096757e-01	6.016396666666665993e+01	2.036643367065285159e-03
5.785097014054529427e+04	-2.079766666666666808e+01	1.314976321306960683e-01	-4.990233333333333299e+00	9.237604307034012535e-04	1.612989999999999979e-01	1.472243186433545934e-04	-9.311665584524007500e+01	2.629952642613923586e-01	7.786406333333332441e+03	2.629952642613923586e-01	6.014743466666666194e+01	2.057216213649089038e-03
5.785192470637241058e+04	-2.197366666666666291e+01	1.328863315123004762e-01	-4.995033333333332770e+00	9.237604307034012535e-04	1.605209999999999970e-01	1.497264171747924959e-04	-9.423268763276838911e+01	2.657726630246009525e-01	7.785041000000001077e+03	2.657726630246009525e-01	6.015384866666666852e+01	2.079488065056407740e-03
5.785292950074368855e+04	-2.148166666666666558e+01	1.330496014560537399e-01	-4.992033333333332656e+00	9.237604307034012535e-04	1.610126666666666650e-01	1.499188669469812146e-04	-9.394277193031290096e+01	2.660992029121074798e-01	7.786234999999999673e+03	2.660992029121074798e-01	6.015281666666666638e+01	2.081626464084715151e-03
5.785603704796574311e+04	-2.054400000000000048e+01	1.287580945833230461e-01	-4.996999999999999886e+00	8.660254037844385870e-04	1.602056666666666629e-01	1.366398347644069624e-04	-9.211535745126506924e+01	2.575161891666457037e-01	7.780999666666666599e+03	2.575161891666457037e-01	6.014951266666667351e+01	2.015599423883295948e-03
5.785690750563545589e+04	-1.882600000000000051e+01	1.305646432019712810e-01	-4.997466666666666946e+00	8.660254037844385870e-04	1.601269999999999916e-01	1.395265805023066842e-04	-9.149742983174336075e+01	2.611292864039426176e-01	7.782541333333333569e+03	2.611292864039426176e-01	6.014555133333333714e+01	2.043283744834581070e-03
5.785999596813887183e+04	-2.006066666666666620e+01	1.360832769013507193e-01	-4.997466666666666946e+00	9.237604307034012535e-04	1.601306666666666711e-01	1.468396706918429731e-04	-9.176810788870812985e+01	2.721665538027014386e-01	7.782419999999999163e+03	2.721665538027014386e-01	6.013801033333333379e+01	2.129238899769463674e-03
5.786106160133902449e+04	-2.069266666666666765e+01	1.369061465502852404e-01	-4.996900000000000119e+00	9.237604307034012535e-04	1.602246666666666819e-01	1.485724664188414561e-04	-9.182602931251089728e+01	2.738122931005703142e-01	7.781648333333333539e+03	2.738122931005703142e-01	6.013983866666666955e+01	2.142334813315221239e-03
5.786200714863857138e+04	-2.113200000000000145e+01	1.227543181142191214e-01	-4.996566666666666379e+00	8.082903768654760290e-04	1.602683333333333460e-01	1.283644983803716732e-04	-9.186753951548662656e+01	2.455086362284386592e-01	7.782122333333332790e+03	2.455086362284386592e-01	6.012577766666667145e+01	1.920267124523797331e-03
5.786285836340375681e+04	-1.971399999999999864e+01	1.338939171346354706e-01	-4.992266666666666630e+00	8.856886837057615291e-04	1.609766666666666846e-01	1.462714371753191485e-04	-9.108716410972802180e+01	2.677878342692707747e-01	7.783580000000000837e+03	2.677878342692707747e-01	6.013803599999999960e+01	2.094502947134213762e-03
5.786485915003899572e+04	-1.873699999999999832e+01	1.350399143727186446e-01	-4.989199999999999413e+00	8.856886837057615291e-04	1.614726666666666532e-01	1.476139860883408624e-04	-9.148611708909315610e+01	2.700798287454372892e-01	7.783848333333332448e+03	2.700798287454372892e-01	6.013643033333332966e+01	2.112184238015194816e-03
5.786600600285922701e+04	-1.796433333333333238e+01	1.232047342333529721e-01	-4.986766666666667014e+00	7.702813338860895051e-04	1.618786666666666985e-01	1.293273194478086903e-04	-9.130831364188884436e+01	2.464094684667058888e-01	7.785626000000000204e+03	2.464094684667058888e-01	6.011500166666667155e+01	1.925872411175500246e-03
5.786691033059659094e+04	-1.906633333333333269e+01	1.265797145736702600e-01	-4.984533333333333260e+00	8.082903768654760290e-04	1.622449999999999726e-01	1.343312654927693555e-04	-9.066912890431763117e+01	2.531594291473405200e-01	7.785981999999999971e+03	2.531594291473405200e-01	6.011072200000000265e+01	1.978346286608086407e-03
5.786785769760747644e+04	-1.567066666666666741e+01	1.340402402231977430e-01	-4.984899999999999665e+00	8.660254037844385870e-04	1.621906666666666774e-01	1.466499990529226635e-04	-9.018113682406674059e+01	2.680804804463957081e-01	7.784454666666667435e+03	2.680804804463957081e-01	6.011725033333333812e+01	2.095544369219564610e-03
5.787485029293666594e+04	-1.934499999999999886e+01	1.378569911785891278e-01	-4.994633333333333702e+00	9.237604307034012535e-04	1.605839999999999768e-01	1.480033783398203415e-04	-9.051832332641674839e+01	2.757139823571778670e-01	7.782169000000000779e+03	2.757139823571778670e-01	6.015545333333333389e+01	2.156844914319298433e-03
5.787616072573773272e+04	-1.944566666666666777e+01	1.260670295875425950e-01	-4.997399999999999842e+00	8.082903768654760290e-04	1.601379999999999748e-01	1.341379886534757842e-04	-9.033768158893299471e+01	2.521340591750855786e-01	7.780899666666667144e+03	2.521340591750855786e-01	6.014493699999999876e+01	1.972307336293203320e-03
5.787912493666753289e+04	-1.920166666666666444e+01	1.241911498611279613e-01	-4.998700000000000365e+00	8.082903768654760290e-04	1.599339999999999928e-01	1.306738943579270054e-04	-9.099399975029696463e+01	2.483822997222557005e-01	7.782107666666666773e+03	2.483822997222557005e-01	6.014451633333333547e+01	1.942498033410315064e-03
5.788097293307972723e+04	-1.929100000000000037e+01	1.241821647146308244e-01	-4.998699999999999477e+00	8.082903768654760290e-04	1.599263333333333093e-01	1.299038105676658097e-04	-9.043203148673482872e+01	2.483643294292616488e-01	7.783492333333332681e+03	2.483643294292616488e-01	6.012824700000000888e+01	1.941397098135823991e-03
5.788716890868729388e+04	-1.928033333333333132e+01	1.267490259465488267e-01	-4.998899999999999899e+00	8.279828232249480642e-04	1.599033333333333418e-01	1.349077874368678277e-04	-9.098214281035654949e+01	2.534980518930978755e-01	7.781667000000000371e+03	2.534980518930978755e-01	6.014102166666666704e+01	1.982163356593206680e-03
5.789208910779898724e+04	-1.932333333333333414e+01	1.237092815872780638e-01	-4.992033333333333545e+00	8.082903768654760290e-04	1.610103333333333386e-01	1.299038105676658097e-04	-9.265642805435255980e+01	2.474185631745561276e-01	7.783890000000000327e+03	2.474185631745561276e-01	6.011603133333333204e+01	1.933084117398238544e-03
5.789490433781727916e+04	-1.773000000000000043e+01	1.287219517463169538e-01	-4.992066666666667096e+00	8.472176684759222297e-04	1.610019999999999785e-01	1.368344498533416280e-04	-8.993500225897423661e+01	2.574439034926337411e-01	7.785274000000000342e+03	2.574439034926337411e-01	6.010716666666666441e+01	2.010659133465860903e-03
5.789596878284498234e+04	-1.935466666666666313e+01	1.255899982440525642e-01	-4.987766666666666460e+00	8.082903768654760290e-04	1.617106666666666692e-01	1.322132116444242925e-04	-9.023915674496531381e+01	2.511799964881049063e-01	7.784808666666666795e+03	2.511799964881049063e-01	6.009573233333333064e+01	1.961455168687591209e-03
5.789783966615815007e+04	-1.872366666666666291e+01	1.381983639251547491e-01	-4.993033333333332990e+00	9.237604307034012535e-04	1.608526666666666438e-01	1.524255738239340123e-04	-8.972429942846532924e+01	2.763967278503092762e-01	7.782599666666666053e+03	2.763967278503092762e-01	6.012010799999999477e+01	2.159817914162969789e-03
5.789913564612712071e+04	-1.971266666666666723e+01	1.250655231950505430e-01	-4.990133333333333532e+00	8.082903768654760290e-04	1.613229999999999942e-01	1.320210420938857656e-04	-8.971907770604609311e+01	2.501310463901010861e-01	7.784479666666666162e+03	2.501310463901010861e-01	6.010586433333332934e+01	1.953597583001260175e-03
5.790002483088021108e+04	-1.879366666666666674e+01	1.238833403504342456e-01	-4.991033333333333211e+00	8.082903768654760290e-04	1.611766666666666625e-01	1.295191963464189459e-04	-8.879778598105538379e+01	2.477666807008683525e-01	7.785623999999999796e+03	2.477666807008683525e-01	6.010636966666666581e+01	1.934836744344336059e-03
5.790193326386149420e+04	-2.013733333333333064e+01	1.261482524117110982e-01	-4.995166666666666089e+00	8.082903768654760290e-04	1.605003333333333282e-01	1.324059414578263472e-04	-9.061613823364291420e+01	2.522965048234221963e-01	7.781622000000000298e+03	2.522965048234221963e-01	6.013758266666667396e+01	1.972232094779622063e-03
5.790284359407424199e+04	-1.793499999999999872e+01	1.364059652053959126e-01	-4.995033333333332770e+00	9.237604307034012535e-04	1.605233333333333234e-01	1.489593531433621766e-04	-9.229608097506279307e+01	2.728119304107922138e-01	7.780627666666667210e+03	2.728119304107922138e-01	6.014722066666666933e+01	2.133207668500822652e-03
5.790502238565938023e+04	-2.012666666666666515e+01	1.241287819205378756e-01	-4.998233333333334194e+00	8.082903768654760290e-04	1.600113333333333387e-01	1.295191963464189459e-04	-9.140030375991845801e+01	2.482575638410757513e-01	7.784663333333332957e+03	2.482575638410757513e-01	6.011532666666666813e+01	1.939114505255894226e-03
5.790601209010522871e+04	-1.880600000000000094e+01	1.243484542299729267e-01	-4.995499999999999829e+00	8.082903768654760290e-04	1.604420000000000013e-01	1.300965453465660105e-04	-9.210550665574173479e+01	2.486969084599457147e-01	7.784480666666666366e+03	2.486969084599457147e-01	6.012034566666667246e+01	1.942741825948874181e-03
5.791306362189184438e+04	-1.990466666666666740e+01	1.237813901692141477e-01	-4.995099999999999874e+00	8.082903768654760290e-04	1.605126666666666646e-01	1.297116460118793990e-04	-9.079281613423704300e+01	2.475627803384281289e-01	7.786005333333333510e+03	2.475627803384281289e-01	6.010491566666667040e+01	1.932945347788882912e-03
5.791703012678189407e+04	-2.052466666666666484e+01	1.245220774270558439e-01	-4.996566666666666379e+00	8.082903768654760290e-04	1.602796666666666814e-01	1.302889950157810558e-04	-9.151633503486134202e+01	2.490441548541121042e-01	7.783547666666665464e+03	2.490441548541121042e-01	6.011961600000000061e+01	1.945617732052927788e-03
5.791792120304575656e+04	-1.926800000000000068e+01	1.276069037914142890e-01	-4.995533333333333381e+00	8.082903768654760290e-04	1.604426666666666501e-01	1.345234386846974541e-04	-9.289309255849703106e+01	2.552138075828288000e-01	7.781511666666666315e+03	2.552138075828288000e-01	6.014012133333333310e+01	1.995033730249809196e-03
5.791999587887126836e+04	-2.031033333333333246e+01	1.258867423828600729e-01	-4.990533333333333488e+00	8.082903768654760290e-04	1.612559999999999827e-01	1.324059414578263472e-04	-9.158036252420806989e+01	2.517734847657199793e-01	7.784037666666667064e+03	2.517734847657199793e-01	6.011272833333333665e+01	1.966604521673551414e-03
