BJD	Res	err
5.787586296091316763e+04	1.113545591011206426e+00	1.343715486890607880e-01
5.787906093803044496e+04	1.244098939988063535e+00	1.236115709197886520e-01
5.788096916964261618e+04	1.090278991347393145e+00	1.242206166556594077e-01
5.788710114679319668e+04	3.910181566192072466e-01	1.238986927625328888e-01
5.789213433571685164e+04	-8.814066376314144691e-02	1.248777612656888913e-01
5.789508494481393427e+04	7.174820233896745947e-01	1.238152265582360134e-01
5.789609687557845609e+04	8.411082339639008865e-01	1.243292385568956632e-01
5.789786975373266614e+04	6.378671614075202001e-01	1.339431878425089983e-01
5.789914696685454692e+04	-1.308067500377205761e-01	1.253958582460175109e-01
5.789987678014318954e+04	-6.114877786884527211e-01	1.326362858715591231e-01
5.790188797094691836e+04	-2.349789640625488119e-02	1.315502716132779804e-01
5.790286238781029533e+04	2.086048006961242152e+00	1.340951766194398709e-01
5.790509026045659994e+04	1.504933720893749438e+00	1.239925148270344946e-01
5.790611758595244464e+04	5.143506573461920084e-01	1.244606828402381044e-01
5.791303726735641976e+04	-3.367966986530745999e-02	1.240659668857303083e-01
5.791701506907041767e+04	-4.684291349222107215e-01	1.249778550109416214e-01
5.791788348280022910e+04	5.698694656003056025e-01	1.327085214202059493e-01
5.792015776820814062e+04	3.641634243908846713e-01	1.266557311401050878e-01
5.792088053501294053e+04	9.388708577126081423e-01	1.335456489346300568e-01
5.792311779988094349e+04	1.783301515532585313e+00	1.247171805668206707e-01
5.792502312010402238e+04	4.252584203467790758e-02	1.246408970078805162e-01
5.792597680593211408e+04	1.233525098475947601e+00	1.293891551512856841e-01
5.792702269402758975e+04	-9.639129601722196128e-01	1.493852529678668384e-01
5.793090886714436783e+04	1.006471891481826475e+00	1.475840199658743079e-01
5.793312230700624787e+04	9.512002823394993811e-02	1.307395362905099667e-01
5.793404583298163197e+04	-2.891907861523677070e-01	1.272678156709263764e-01
5.793607847822301846e+04	2.127996156750107559e+00	1.271909431227178644e-01
5.793703376391971688e+04	1.605620058492114310e-01	1.277637996673867682e-01
5.793810649623571226e+04	1.053666466826008730e+00	1.277032675041306908e-01
5.793889684273618332e+04	1.270698584268323827e+00	1.343770802972141798e-01
5.794012292767063627e+04	2.671349728107550447e-01	1.290862785375455069e-01
5.794492859977798071e+04	2.580697857942425344e+00	1.308517023954704761e-01
5.794803614624623879e+04	6.090067529565281745e-01	1.278188556193797509e-01
5.794986811578823108e+04	-3.776262194741484279e-01	1.799302984873609457e-01
5.795305489056517399e+04	8.552141789166896046e-01	1.342904711965120790e-01
5.795393294025099021e+04	-1.011804176762325369e-01	1.306754713932310741e-01
5.795499742931004585e+04	4.769234260024468597e-01	1.292982672370777408e-01
5.795604107060181559e+04	-2.056103329790168743e-01	1.286388772318028673e-01
5.795700924723033677e+04	-1.024958144880031341e+00	1.301123219542676679e-01
5.795795995946624316e+04	9.791637312143102179e-01	1.297164693347130360e-01
5.795896537735006859e+04	4.797787515290039551e-01	1.393288219335779843e-01
5.796200532161736191e+04	4.881673793312408804e-01	1.440705869103497960e-01
5.796304260532534681e+04	-7.195344569222115183e-01	1.406404625362837335e-01
5.796384847913778503e+04	-1.196750174453843130e+00	1.829917931894780025e-01
5.796487303088443150e+04	3.966192294773875915e-01	1.469887852069351464e-01
5.796585511649785622e+04	-5.287953556221687279e-01	1.398302353407413212e-01
5.796694812909369648e+04	-1.139700697972060084e+00	1.285307888710746638e-01
5.796800410095298139e+04	1.987236211096465865e-01	1.306685743653947795e-01
5.796894704362611083e+04	1.446766293990936703e+00	1.285051445262296865e-01
5.797005673098039551e+04	1.483893966518380125e+00	1.280119688438943470e-01
5.797107599841088086e+04	1.437239973428656725e+00	1.274969641851542435e-01
5.797200904346943571e+04	5.830810190383566294e-01	1.311134215107097323e-01
5.797484917074124678e+04	-8.191655103483448386e-01	1.817684474060562438e-01
5.797807304571271379e+04	4.218522561280870775e-01	1.375563724116651010e-01
5.797988440437275131e+04	-3.995418114927353770e-01	1.366565301632609586e-01
5.798412176827678195e+04	2.683922774707347969e-01	1.392563118818604395e-01
5.798487884292681701e+04	1.044950926074665887e+00	1.384675526907671317e-01
5.798606399943599536e+04	1.640024710599732316e-01	1.530763701775888774e-01
5.798692158784053754e+04	5.499647742934286043e-01	1.910211300145412405e-01
5.798901845301394496e+04	-1.030457189781294858e+00	1.521731311964689137e-01
5.799100892673392082e+04	-2.095095642715349982e-01	1.631243673383055981e-01
5.799200585464394680e+04	-8.979673985646563494e-01	1.568932296367862023e-01
