BJD	Res	err
5.761803083072757727e+04	1.132048263403930832e-01	2.538170826999517904e-01
5.761910084565499710e+04	-1.192855554439518073e-01	2.505376021433188272e-01
5.762014512969579664e+04	-5.863466048595853408e-01	2.559723870312859417e-01
5.762101336721856205e+04	2.854297104942702390e-01	2.542812851200502711e-01
5.762295897651654377e+04	1.937538790499075958e-01	2.699571204804175895e-01
5.762399710704420431e+04	-1.738923294049925516e-01	2.667606407495032861e-01
5.762613711658005195e+04	-2.172724274301742753e-01	2.539505689190934556e-01
5.762711244403936871e+04	-1.960306927040278424e-02	2.527504375312866203e-01
5.762792555841694411e+04	-7.100310958810922557e-01	3.253757109383883517e-01
5.763014019060130522e+04	-5.705620454883728598e-01	3.046162942107616955e-01
5.763102223904115817e+04	6.788763839449245552e-01	2.645434786989804832e-01
5.763422346636503062e+04	-5.705863893284259802e-01	2.759103593793357234e-01
5.763588511679249496e+04	-8.233667343114774440e-01	2.739461994728825123e-01
5.763705418471936719e+04	1.110907675146961537e-01	2.552528814140411217e-01
5.763805222087709262e+04	4.943943996725153056e-01	2.538056595213498134e-01
5.763908896134346287e+04	-5.711968180023632158e-01	2.575344596387275642e-01
5.764012662455676764e+04	1.041077449628460272e-01	2.601598615481652832e-01
5.764113491525562858e+04	1.734669340846579644e-01	2.614870511602756520e-01
5.764215998658012541e+04	-9.503493299497733915e-02	2.602021583716213615e-01
5.764406767281886277e+04	7.361107627086482807e-02	2.666253175391935515e-01
5.764516455296331696e+04	-3.807560366705757815e-01	2.673550190422159245e-01
5.764608565801179066e+04	7.074066627157691300e-01	2.503516851291583412e-01
5.764714667590917088e+04	-3.419178799119748646e-01	2.545612137092975735e-01
5.764786274857041280e+04	-9.302310999142235914e-01	2.749208235861101968e-01
5.764905393577834184e+04	-1.304694188249726494e-01	2.514624602938133058e-01
5.765008464869584714e+04	-2.098844436163318505e-01	2.520347799922906806e-01
5.765102943475004577e+04	2.501546284933198194e-01	2.520897381285474581e-01
5.765389978566686477e+04	-9.356099951954064409e-01	2.675119073019853189e-01
5.765509361630025523e+04	2.830138125016929962e-01	2.506357249632977235e-01
5.765601933330369502e+04	4.701475100716123734e-01	2.514038055408465144e-01
5.765695122422647546e+04	-2.904215971122283690e-01	2.563426758744414280e-01
5.765788263197246852e+04	1.337667285176848964e-01	2.698892989080006743e-01
5.765889512496081443e+04	-7.254211271985866460e-01	2.670357694366381485e-01
5.766096116685865127e+04	1.424145036934305608e-01	2.595227007587492807e-01
5.766397501984203700e+04	-5.307788969206796992e-01	2.517418395158212419e-01
5.766809669133147690e+04	-7.374630471929037867e-01	2.563524478445347032e-01
5.767113183184869558e+04	1.136662052764307873e-01	2.568826261163240643e-01
5.767311278449150268e+04	5.124026854257124342e-02	2.548081576810861670e-01
5.767516679496151482e+04	-5.500393123747926438e-02	2.633513164833735654e-01
5.767592402414281241e+04	-1.733248541605689752e-01	2.706505605759574329e-01
5.769096347315367166e+04	-6.937335679380396414e-02	2.581340956743126136e-01
5.769988893022521370e+04	1.975150121342039711e-02	2.812843743881046632e-01
5.770093621725602861e+04	2.672377189227432837e-01	2.639381134334267687e-01
5.770214208906410931e+04	-6.536825465217503961e-01	2.648722450382080540e-01
5.770315391201513557e+04	-3.684110007783090168e-01	2.674114657340404544e-01
5.770408915387626621e+04	7.946356440653801201e-02	2.579430953004124283e-01
5.770601144931394083e+04	2.378087376803676989e-01	2.573672621946900274e-01
5.770914054572659370e+04	-2.154170316472772129e-01	2.703032147756264103e-01
5.771909878420423775e+04	-3.167876833690570493e-01	2.607065611737111044e-01
5.771999088318214490e+04	-8.466604769581920209e-02	2.603480128266283944e-01
5.772306707531688153e+04	7.588781368339425626e-02	2.597788657661694867e-01
5.772805388435740315e+04	-2.685892092567314648e-01	2.602356295804369446e-01
5.772904548832178261e+04	6.494765531832058514e-01	2.594436430417469963e-01
5.773105045942693687e+04	-3.602727718649560984e-01	2.597211187920297482e-01
5.773314386187310447e+04	-5.063159061437403352e-01	2.683256925717985020e-01
5.773400620847655955e+04	1.699197814769348724e-01	2.568727738495574786e-01
5.773600952689809492e+04	-4.171046689556732190e-01	2.568711174834657496e-01
5.773697794537823938e+04	-6.839687359067170291e-02	2.436038798902894209e-01
5.773807017627986352e+04	-1.227483275565077747e-02	2.535027438810764644e-01
5.773903011463936127e+04	-3.936346199105145161e-01	2.537274204633920838e-01
5.775005882862828730e+04	-4.213790662641656581e-01	2.822189957086656542e-01
5.775700438329733879e+04	-4.111629874902718029e-01	2.576279697860776596e-01
5.775997528764689923e+04	-1.401322211641229387e-01	2.699965981776970003e-01
5.776300933560136036e+04	-4.619116425105573853e-01	2.623779533060227043e-01
5.776408968651931355e+04	3.354143241757014948e-01	2.599084330886199390e-01
5.776913625712603971e+04	2.102456376201189414e-01	2.704986563824968715e-01
5.777009135582054296e+04	-3.719772165403156805e-01	2.640167396687174151e-01
5.777293055611798627e+04	7.543101540781833592e-01	2.798035240795012646e-01
5.777394901874445350e+04	-9.203146650678064589e-01	2.774731510498475995e-01
5.777497904243520316e+04	-6.584282349019474623e-01	2.660903958225991350e-01
5.777706281731610216e+04	3.411471594456827461e-02	2.613835518171929162e-01
5.777813123728211940e+04	1.392012928727552890e-01	2.657569400041728813e-01
5.777891405756099266e+04	-4.800808959210627336e-01	2.814835566238120257e-01
5.778802617254096549e+04	-2.102876119323440207e-01	2.622924092397371232e-01
5.778892426221027563e+04	-1.001938194158924489e-01	2.773263014358728351e-01
5.778991683228460170e+04	-7.699764992528486118e-01	2.802027054035403641e-01
5.779095278108432831e+04	3.396466430806839298e-01	2.698111056942524844e-01
5.779292761839699233e+04	-4.655829980541597024e-01	2.758741426769825700e-01
5.779390830304966948e+04	-3.903580512012609915e-01	2.840580613065199489e-01
5.780006344296762836e+04	-4.601242345799505529e-02	2.587709864528615067e-01
5.780217658614294487e+04	-3.947369789285488650e-01	2.823195832762507851e-01
5.780507614031344565e+04	-1.004164787238011058e-01	2.598835437706442097e-01
5.780806787405959767e+04	-5.813101575419352685e-01	2.667289894908196901e-01
5.780995381871834252e+04	-1.048172495154062744e-01	2.758768774200660578e-01
5.781115524452966201e+04	3.000966971735152811e-01	2.717853892103033742e-01
5.781213806839407334e+04	-3.752486383676085779e-01	2.695978331899119840e-01
5.781304378089933743e+04	-3.206357729192461647e-01	2.705410091440729747e-01
5.781397608129892615e+04	-1.494931542138004943e-01	2.687377162660207208e-01
5.781497422163018928e+04	6.839533161949162832e-01	2.790475394091945782e-01
5.781608449202714837e+04	-5.301611366227803046e-01	2.680405390880225558e-01
5.781700966368814989e+04	-1.086910551234439026e-01	2.693297922497663310e-01
5.782005879948742950e+04	-2.488973447057674093e-02	2.735199408789196762e-01
5.782094744623149018e+04	-6.387978628535933012e-01	3.099123155170827038e-01
5.782188723713688523e+04	-4.260360183012323887e-02	3.359784677290655330e-01
5.782514033768785157e+04	-4.716306120048869843e-01	2.741282536065928754e-01
5.782597839734247100e+04	3.935792547300707156e-01	2.708008144561568353e-01
5.782900293020263780e+04	-4.565105114744909542e-01	2.778406292974317515e-01
5.783604429138623527e+04	-7.181408463698915057e-01	2.625966613112586390e-01
5.783709451088165224e+04	1.115951104513897008e-01	2.624887767490783896e-01
5.784007879471089109e+04	-6.460995166216463303e-01	2.639865234458269594e-01
5.784096309641345579e+04	-1.566276987699666279e-01	2.687998820787437237e-01
5.784507401843608386e+04	-6.389874604066960728e-01	2.675690211958517417e-01
5.784596712586918147e+04	6.555590030036171356e-01	2.709269574213721832e-01
5.784686326089099020e+04	-7.187655538972137492e-02	2.912161387419530678e-01
5.784812825979183253e+04	-1.812854597888247099e-02	2.653314497631633628e-01
5.784904649030935252e+04	1.489705779517862538e-01	2.638052306772400990e-01
5.784989198031750129e+04	-2.350870455769040746e-01	2.736140946148454822e-01
