BJD	Res	err
5.779292761839699233e+04	-3.816206099578849376e-01	1.379370713384912017e-01
5.779390830304966948e+04	1.508116158776573457e-01	1.420290306532599744e-01
5.780006344296762836e+04	-1.101610415946332466e-01	1.293854932264308644e-01
5.780217658614294487e+04	-1.902025629457853029e-01	1.411597916381251705e-01
5.780507614031344565e+04	-1.607314634075514448e+00	1.299417718853219939e-01
5.780806787405959767e+04	2.361954112966557773e-01	1.333644947454097618e-01
5.780995381871834252e+04	-7.768629537749447422e-01	1.379384387100330289e-01
5.781115524452966201e+04	4.019967188811328640e-01	1.358926946051516038e-01
5.781213806839407334e+04	5.215859125033226462e-01	1.347989165949559920e-01
5.781304378089933743e+04	2.587847567033563223e-02	1.352705045720364041e-01
5.781397608129892615e+04	-1.285804832292985367e+00	1.343688581330103604e-01
5.781497422163018928e+04	-2.472284108522480039e-01	1.395237697045970948e-01
5.781608449202714837e+04	-1.806575021857277363e-01	1.340202695440110836e-01
5.781700966368814989e+04	2.881716680477097725e-02	1.346648961248833321e-01
5.782005879948742950e+04	-7.838665646146374399e-01	1.367599704394596438e-01
5.782094744623149018e+04	-2.615497206078032377e-02	1.549561577585411576e-01
5.782188723713688523e+04	-6.328725370491028457e-02	1.679892338645328775e-01
5.782514033768785157e+04	3.732506573324840815e-01	1.370641268032964377e-01
5.782597839734247100e+04	-3.026513617233099751e-01	1.354004072280786397e-01
5.782900293020263780e+04	-1.651048237777175132e-01	1.389203146487157925e-01
5.783604429138623527e+04	3.327338438923383990e-01	1.312983306556292362e-01
5.783709451088165224e+04	-4.915224250939189687e-01	1.312443883745390838e-01
5.784007879471089109e+04	3.464322757564595179e-01	1.319932617229137850e-01
5.784096309641345579e+04	-6.896051737104329504e-01	1.343999410393718619e-01
5.784507401843608386e+04	1.658912895263497944e-02	1.337845105979256488e-01
5.784596712586918147e+04	6.634262368208112548e-01	1.354634787106860083e-01
5.784686326089099020e+04	-1.319837052074053219e+00	1.456080693709764506e-01
5.784812825979183253e+04	-1.224268045407459482e+00	1.326657248815817647e-01
5.784904649030935252e+04	7.800736286280134379e-01	1.319026153386199662e-01
5.784989198031750129e+04	2.835224242133449479e-02	1.368070473074226578e-01
5.785106828216116264e+04	-6.088048944740691582e-01	1.295695479125674454e-01
5.785190580795949063e+04	-8.106431185020532837e-01	1.346234346814439709e-01
5.785305033214913419e+04	-8.130769000607784847e-02	1.301056052760402870e-01
5.785589736191210250e+04	-9.051668733772153530e-01	1.400592490098979404e-01
5.785703197202116280e+04	6.094675006274883344e-01	1.260970151394173178e-01
5.786004504380821891e+04	3.108934044577189582e-01	1.342600389782107884e-01
5.786098986210121075e+04	-1.328242520232016943e-01	1.382874028078506512e-01
5.786196940857401205e+04	-1.425848835352731214e+00	1.236821760060174830e-01
5.786284707662161236e+04	-1.121312213264502589e-03	1.370304010575564835e-01
5.786510376951314538e+04	4.125750900669622467e-01	1.231879431437594014e-01
5.786600600285922701e+04	2.714243542516854291e-01	1.232047342333529721e-01
5.786701583195257990e+04	-8.833262810903548257e-01	1.226323516248182949e-01
5.786796154229143576e+04	1.595601171483632896e+00	1.241027306843296846e-01
5.787486559782475524e+04	6.282170287713100265e-01	1.346784717525435215e-01
5.787586296091316763e+04	2.091960148567366673e-01	1.343715486890607880e-01
5.787906093803044496e+04	1.118951573846587166e-01	1.236115709197886520e-01
5.788096916964261618e+04	5.532954129946077160e-02	1.242206166556594077e-01
5.788710114679319668e+04	1.308311430658797292e-01	1.238986927625328888e-01
5.789213433571685164e+04	-5.194920989700513303e-01	1.248777612656888913e-01
5.789508494481393427e+04	7.169389681234150657e-03	1.238152265582360134e-01
5.789609687557845609e+04	1.717911074590787734e-01	1.243292385568956632e-01
5.789786975373266614e+04	2.764979426819778041e-01	1.339431878425089983e-01
5.789914696685454692e+04	-3.154551958948736967e-01	1.253958582460175109e-01
5.789987678014318954e+04	-8.298780997134898030e-01	1.326362858715591231e-01
5.790188797094691836e+04	-8.780146585639236889e-01	1.315502716132779804e-01
5.790286238781029533e+04	8.713076744140551000e-01	1.340951766194398709e-01
5.790509026045659994e+04	1.857425297555259647e-01	1.239925148270344946e-01
5.790611758595244464e+04	-5.159857099881541842e-01	1.244606828402381044e-01
5.791303726735641976e+04	-2.255324265291811514e-01	1.240659668857303083e-01
5.791701506907041767e+04	-6.297831029776581602e-01	1.249778550109416214e-01
5.791788348280022910e+04	2.331300643302114395e-01	1.327085214202059493e-01
5.792015776820814062e+04	-4.608572431375073108e-01	1.266557311401050878e-01
5.792088053501294053e+04	3.766391227949483778e-02	1.335456489346300568e-01
5.792311779988094349e+04	1.034182449263354897e+00	1.247171805668206707e-01
5.792502312010402238e+04	-2.887392023688448717e-01	1.246408970078805162e-01
5.792597680593211408e+04	1.005374410385798001e+00	1.293891551512856841e-01
5.792702269402758975e+04	-1.250157501287954886e+00	1.493852529678668384e-01
5.793090886714436783e+04	4.129796313841076483e-01	1.475840199658743079e-01
5.793312230700624787e+04	-2.460891073473199242e-01	1.307395362905099667e-01
5.793404583298163197e+04	-6.880908745395899473e-01	1.272678156709263764e-01
5.793607847822301846e+04	1.309948951196151512e+00	1.271909431227178644e-01
5.793703376391971688e+04	-7.911443427366222636e-01	1.277637996673867682e-01
5.793810649623571226e+04	1.062416463389688204e-01	1.277032675041306908e-01
5.793889684273618332e+04	4.105597241990679436e-01	1.343770802972141798e-01
5.794012292767063627e+04	-4.382537199271894224e-01	1.290862785375455069e-01
5.794492859977798071e+04	1.293871821981628756e+00	1.308517023954704761e-01
5.794803614624623879e+04	3.382273555676498233e-01	1.278188556193797509e-01
5.794986811578823108e+04	-3.339478833272906400e-01	1.799302984873609457e-01
5.795305489056517399e+04	5.917940936535153185e-01	1.342904711965120790e-01
5.795393294025099021e+04	-3.543116866743822868e-01	1.306754713932310741e-01
5.795499742931004585e+04	3.105288237599914680e-01	1.292982672370777408e-01
5.795604107060181559e+04	-3.175937591439144114e-01	1.286388772318028673e-01
5.795700924723033677e+04	-1.200643250300611697e+00	1.301123219542676679e-01
5.795795995946624316e+04	6.350681670264322065e-01	1.297164693347130360e-01
5.795896537735006859e+04	-6.496806022788348400e-02	1.393288219335779843e-01
5.796200532161736191e+04	1.549655775010592151e-01	1.440705869103497960e-01
5.796304260532534681e+04	-7.662803290380324484e-01	1.406404625362837335e-01
5.796384847913778503e+04	-1.067841982486591235e+00	1.829917931894780025e-01
5.796487303088443150e+04	6.240690578987546644e-01	1.469887852069351464e-01
5.796585511649785622e+04	-3.594232353709543304e-01	1.398302353407413212e-01
